Gene,Transcript,Motif,Cluster,q_value
Adamts20,ENSMUST00000155907.2,mmu-miR-762,nucleus_positive,0.0335
Adamts20,ENSMUST00000155907.2,mmu-miR-762,nucleus_positive,0.0376
Adamts20,ENSMUST00000155907.2,mmu-miR-466n-5p,nucleus_positive,0.0321
Adamts20,ENSMUST00000155907.2,mmu-miR-466n-5p,nucleus_positive,0.0465
Add2,ENSMUST00000032069.8,mmu-miR-1249-5p,ribosome_negative,0.0338
Add2,ENSMUST00000032069.8,mmu-miR-149-3p,nucleoplasm_negative,0.0462
Add2,ENSMUST00000032069.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0432
Add2,ENSMUST00000203279.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0432
Add2,ENSMUST00000203366.3,mmu-miR-7648-3p,nucleus_positive,0.0297
Add2,ENSMUST00000203366.3,mmu-miR-762,nucleus_positive,0.0335
Add2,ENSMUST00000203724.3,mmu-miR-1249-5p,ribosome_negative,0.0338
Add2,ENSMUST00000203724.3,mmu-miR-149-3p,nucleoplasm_negative,0.0462
Add2,ENSMUST00000203724.3,mmu-miR-6919-3p,nucleoplasm_negative,0.0432
Add2,ENSMUST00000203786.3,mmu-miR-6919-3p,nucleoplasm_negative,0.0432
Add2,ENSMUST00000204059.3,mmu-miR-1249-5p,ribosome_negative,0.0338
Add2,ENSMUST00000204059.3,mmu-miR-1249-5p,ribosome_negative,0.0461
Add2,ENSMUST00000204059.3,mmu-miR-149-3p,nucleoplasm_negative,0.0462
Add2,ENSMUST00000204059.3,mmu-miR-6919-3p,nucleoplasm_negative,0.0432
Add2,ENSMUST00000205034.3,mmu-miR-7648-3p,nucleus_positive,0.0297
Add2,ENSMUST00000205034.3,mmu-miR-149-3p,nucleoplasm_negative,0.0449
Add2,ENSMUST00000205034.3,mmu-miR-762,nucleus_positive,0.0335
Adk,ENSMUST00000045376.11,mmu-miR-466q,chromatin_positive,0.0322
Adk,ENSMUST00000045376.11,mmu-miR-669c-3p,chromatin_positive,0.00535
Adk,ENSMUST00000045376.11,mmu-miR-762,nucleus_positive,0.0481
Adk,ENSMUST00000045376.11,mmu-miR-466i-3p,chromatin_positive,0.0249
Adk,ENSMUST00000045376.11,mmu-miR-466n-5p,nucleus_positive,0.039
Adk,ENSMUST00000223861.2,mmu-miR-7669-3p,extracellular_positive,0.00243
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.000248
Adk,ENSMUST00000223861.2,mmu-miR-5110,ER_negative,0.0273
Adk,ENSMUST00000223861.2,mmu-miR-466i-3p,chromatin_positive,0.000899
Adk,ENSMUST00000223861.2,mmu-miR-5110,ER_negative,0.0325
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.00167
Adk,ENSMUST00000223861.2,mmu-miR-466m-3p,chromatin_positive,0.00258
Adk,ENSMUST00000223861.2,mmu-miR-3473b,nucleus_positive,0.0371
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.00535
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.00594
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.00594
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.00594
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.00708
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.00708
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.0163
Adk,ENSMUST00000223861.2,mmu-miR-466i-3p,chromatin_positive,0.0199
Adk,ENSMUST00000223861.2,mmu-miR-466m-3p,chromatin_positive,0.0215
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.019
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.019
Adk,ENSMUST00000223861.2,mmu-miR-466n-5p,nucleus_positive,0.0308
Adk,ENSMUST00000223861.2,mmu-miR-466m-3p,chromatin_positive,0.0321
Adk,ENSMUST00000223861.2,mmu-miR-466n-5p,nucleus_positive,0.0377
Adk,ENSMUST00000223861.2,mmu-miR-467f,chromatin_positive,0.0428
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.0313
Adk,ENSMUST00000223861.2,mmu-miR-669c-3p,chromatin_positive,0.0313
Adk,ENSMUST00000223861.2,mmu-miR-467f,chromatin_positive,0.0438
Adk,ENSMUST00000223861.2,mmu-miR-466i-3p,chromatin_positive,0.0378
Adk,ENSMUST00000223861.2,mmu-miR-466i-3p,chromatin_positive,0.0378
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.037
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.0384
Adk,ENSMUST00000223861.2,mmu-miR-466i-3p,chromatin_positive,0.0461
Adk,ENSMUST00000223861.2,mmu-miR-466f-3p,chromatin_positive,0.0476
Adk,ENSMUST00000224069.2,mmu-miR-466n-5p,nucleus_positive,0.039
Afap1,ENSMUST00000064571.11,mmu-miR-6968-5p,nucleoplasm_positive,0.037
Afap1,ENSMUST00000064571.11,mmu-miR-5126,nucleus_positive,0.0326
Afap1,ENSMUST00000064571.11,mmu-miR-328-5p,nucleoplasm_positive,0.0471
Afap1,ENSMUST00000064571.11,mmu-miR-5126,nucleus_positive,0.0343
Afap1,ENSMUST00000064571.11,mmu-miR-5126,nucleus_positive,0.0377
Afap1,ENSMUST00000064571.11,mmu-miR-762,nucleus_positive,0.0481
Afap1,ENSMUST00000064571.11,mmu-miR-466i-3p,chromatin_positive,0.029
Afap1,ENSMUST00000064571.11,mmu-miR-466f-3p,chromatin_positive,0.0456
Afap1,ENSMUST00000064571.11,mmu-miR-669c-3p,chromatin_positive,0.0473
Afap1,ENSMUST00000146300.2,mmu-miR-466f-3p,chromatin_positive,3.64e-06
Afap1,ENSMUST00000146300.2,mmu-miR-466q,chromatin_positive,0.00207
Afap1,ENSMUST00000146300.2,mmu-miR-466i-3p,chromatin_positive,0.000151
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,9.76e-05
Afap1,ENSMUST00000146300.2,mmu-miR-466f-3p,chromatin_positive,5.86e-05
Afap1,ENSMUST00000146300.2,mmu-miR-466n-5p,nucleus_positive,0.00991
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,9.76e-05
Afap1,ENSMUST00000146300.2,mmu-miR-466m-3p,chromatin_positive,0.000122
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,0.000119
Afap1,ENSMUST00000146300.2,mmu-miR-466i-3p,chromatin_positive,0.000209
Afap1,ENSMUST00000146300.2,mmu-miR-466f-3p,chromatin_positive,0.000432
Afap1,ENSMUST00000146300.2,mmu-miR-466i-3p,chromatin_positive,0.000766
Afap1,ENSMUST00000146300.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,0.000842
Afap1,ENSMUST00000146300.2,mmu-miR-466m-3p,chromatin_positive,0.00121
Afap1,ENSMUST00000146300.2,mmu-miR-466i-3p,chromatin_positive,0.00165
Afap1,ENSMUST00000146300.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Afap1,ENSMUST00000146300.2,mmu-miR-467f,chromatin_positive,0.00447
Afap1,ENSMUST00000146300.2,mmu-miR-466f-3p,chromatin_positive,0.00328
Afap1,ENSMUST00000146300.2,mmu-miR-466m-3p,chromatin_positive,0.00449
Afap1,ENSMUST00000146300.2,mmu-miR-466f-3p,chromatin_positive,0.0045
Afap1,ENSMUST00000146300.2,mmu-miR-466i-3p,chromatin_positive,0.00733
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,0.0086
Afap1,ENSMUST00000146300.2,mmu-miR-467f,chromatin_positive,0.0144
Afap1,ENSMUST00000146300.2,mmu-miR-346-3p,mitochondrion_negative,0.0439
Afap1,ENSMUST00000146300.2,mmu-miR-5126,nucleus_positive,0.0343
Afap1,ENSMUST00000146300.2,mmu-miR-466i-3p,chromatin_positive,0.0156
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,0.015
Afap1,ENSMUST00000146300.2,mmu-miR-466n-5p,nucleus_positive,0.0231
Afap1,ENSMUST00000146300.2,mmu-miR-466m-3p,chromatin_positive,0.0198
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,0.0189
Afap1,ENSMUST00000146300.2,mmu-miR-467f,chromatin_positive,0.0269
Afap1,ENSMUST00000146300.2,mmu-miR-466f-3p,chromatin_positive,0.0251
Afap1,ENSMUST00000146300.2,mmu-miR-466n-5p,nucleus_positive,0.0335
Afap1,ENSMUST00000146300.2,mmu-miR-466i-3p,chromatin_positive,0.0311
Afap1,ENSMUST00000146300.2,mmu-miR-466n-5p,nucleus_positive,0.0377
Afap1,ENSMUST00000146300.2,mmu-miR-466f-3p,chromatin_positive,0.0312
Afap1,ENSMUST00000146300.2,mmu-miR-669c-3p,chromatin_positive,0.0409
Afap1,ENSMUST00000201482.2,mmu-miR-3473b,nucleus_positive,4.5e-07
Afap1,ENSMUST00000201482.2,mmu-miR-328-5p,nucleoplasm_positive,0.029
Afap1,ENSMUST00000201482.2,mmu-miR-346-3p,mitochondrion_negative,0.0348
Afap1,ENSMUST00000201482.2,mmu-miR-5126,nucleus_positive,0.0377
Afap1,ENSMUST00000201482.2,mmu-miR-762,nucleus_positive,0.0482
Afap1l2,ENSMUST00000111584.9,mmu-miR-7648-3p,nucleus_positive,0.0403
Afap1l2,ENSMUST00000111584.9,mmu-miR-762,nucleus_positive,0.0376
Afap1l2,ENSMUST00000118800.8,mmu-miR-7648-3p,nucleus_positive,0.0403
Afap1l2,ENSMUST00000118800.8,mmu-miR-762,nucleus_positive,0.0376
Afap1l2,ENSMUST00000122359.8,mmu-miR-7648-3p,nucleus_positive,0.0403
Afap1l2,ENSMUST00000122359.8,mmu-miR-762,nucleus_positive,0.0376
Afap1l2,ENSMUST00000132851.2,mmu-miR-7669-3p,extracellular_positive,0.0459
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,3.64e-06
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.000122
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.000122
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.000122
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,2.96e-05
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.000151
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,5.86e-05
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.000122
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,9.84e-05
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.000136
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.000151
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.000269
Agap1,ENSMUST00000027521.15,mmu-miR-5126,nucleus_positive,0.00384
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.000619
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0104
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0104
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.000649
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.000649
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.000899
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.000899
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.00447
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.00447
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.00447
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.000824
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.00447
Agap1,ENSMUST00000027521.15,mmu-miR-6980-5p,nucleoplasm_positive,0.0453
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00146
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00146
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.00164
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.00165
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00169
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0018
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0018
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0018
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.00224
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.00224
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.00224
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0104
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0104
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.00231
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00249
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00219
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00258
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00258
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00272
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.00447
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.00454
Agap1,ENSMUST00000027521.15,mmu-miR-3473b,nucleus_positive,0.0311
Agap1,ENSMUST00000027521.15,mmu-miR-5126,nucleus_positive,0.0168
Agap1,ENSMUST00000027521.15,mmu-miR-6968-5p,nucleoplasm_positive,0.0484
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0104
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00387
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00399
Agap1,ENSMUST00000027521.15,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00441
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00441
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00441
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00441
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00515
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00611
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00553
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00622
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00622
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00622
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00539
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00539
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00594
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00735
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00708
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.00821
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.00966
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.00935
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00966
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00966
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00966
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.00966
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0125
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0125
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.0168
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0134
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0181
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0124
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0139
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0148
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0125
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0125
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0145
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0156
Agap1,ENSMUST00000027521.15,mmu-miR-762,nucleus_positive,0.0481
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0164
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.015
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0152
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.021
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.0215
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.0215
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.016
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0181
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0163
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0198
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0245
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0173
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0173
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0184
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0199
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0223
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0223
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0191
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0191
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0316
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0277
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0277
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0237
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0238
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0238
Agap1,ENSMUST00000027521.15,mmu-miR-762,nucleus_positive,0.0498
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0251
Agap1,ENSMUST00000027521.15,mmu-miR-467f,chromatin_positive,0.035
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0263
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0263
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0321
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0321
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0303
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0303
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.034
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.034
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0312
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.029
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0348
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.035
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0312
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0353
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0365
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0365
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0445
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.037
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.037
Agap1,ENSMUST00000027521.15,mmu-miR-466i-3p,chromatin_positive,0.0417
Agap1,ENSMUST00000027521.15,mmu-miR-466m-3p,chromatin_positive,0.0459
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0384
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0384
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0492
Agap1,ENSMUST00000027521.15,mmu-miR-466n-5p,nucleus_positive,0.0497
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0409
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0409
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0409
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0469
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0452
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0476
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0476
Agap1,ENSMUST00000027521.15,mmu-miR-466f-3p,chromatin_positive,0.0476
Agap1,ENSMUST00000027521.15,mmu-miR-669c-3p,chromatin_positive,0.0482
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.00676
Agap1,ENSMUST00000074945.8,mmu-miR-466i-3p,chromatin_positive,0.000899
Agap1,ENSMUST00000074945.8,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Agap1,ENSMUST00000074945.8,mmu-miR-6980-5p,nucleoplasm_positive,0.0453
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.0168
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.0168
Agap1,ENSMUST00000074945.8,mmu-miR-3473b,nucleus_positive,0.0311
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.0168
Agap1,ENSMUST00000074945.8,mmu-miR-5110,ER_negative,0.0397
Agap1,ENSMUST00000074945.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.0233
Agap1,ENSMUST00000074945.8,mmu-miR-466m-3p,chromatin_positive,0.00821
Agap1,ENSMUST00000074945.8,mmu-miR-762,nucleus_positive,0.0398
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.0343
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.0343
Agap1,ENSMUST00000074945.8,mmu-miR-762,nucleus_positive,0.0481
Agap1,ENSMUST00000074945.8,mmu-miR-5126,nucleus_positive,0.0377
Agap1,ENSMUST00000074945.8,mmu-miR-669c-3p,chromatin_positive,0.0184
Agap1,ENSMUST00000074945.8,mmu-miR-466n-5p,nucleus_positive,0.0316
Agap1,ENSMUST00000074945.8,mmu-miR-762,nucleus_positive,0.0498
Agap1,ENSMUST00000074945.8,mmu-miR-466m-3p,chromatin_positive,0.0348
Agap1,ENSMUST00000074945.8,mmu-miR-466n-5p,nucleus_positive,0.0492
Agap1,ENSMUST00000074945.8,mmu-miR-466n-5p,nucleus_positive,0.0497
Agap1,ENSMUST00000185417.2,mmu-miR-3473b,nucleus_positive,4.44e-06
Agap1,ENSMUST00000185417.2,mmu-miR-5110,ER_negative,0.0188
Agap1,ENSMUST00000185417.2,mmu-miR-5130,ribosome_negative,0.0202
Agap1,ENSMUST00000185417.2,mmu-miR-5126,nucleus_positive,0.0168
Agap1,ENSMUST00000185417.2,mmu-miR-466n-5p,nucleus_positive,0.0126
Agap1,ENSMUST00000185417.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Agap1,ENSMUST00000185417.2,mmu-miR-466n-5p,nucleus_positive,0.0169
Agap1,ENSMUST00000185417.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0455
Agap1,ENSMUST00000185417.2,mmu-miR-466n-5p,nucleus_positive,0.0354
Agap1,ENSMUST00000190096.7,mmu-miR-6980-5p,nucleoplasm_positive,0.0453
Agap1,ENSMUST00000190096.7,mmu-miR-3473b,nucleus_positive,0.0311
Agap1,ENSMUST00000190096.7,mmu-miR-5126,nucleus_positive,0.0168
Agap1,ENSMUST00000190096.7,mmu-miR-6968-5p,nucleoplasm_positive,0.0484
Agap1,ENSMUST00000190096.7,mmu-miR-762,nucleus_positive,0.0481
Agrn,ENSMUST00000071248.12,mmu-miR-3473b,nucleus_positive,0.000611
Agrn,ENSMUST00000071248.12,mmu-miR-7648-3p,nucleus_positive,0.0279
Agrn,ENSMUST00000071248.12,mmu-miR-6980-5p,nucleoplasm_positive,0.0467
Agrn,ENSMUST00000071248.12,mmu-miR-7028-5p,nucleus_positive,0.0497
Agrn,ENSMUST00000071248.12,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Agrn,ENSMUST00000071248.12,mmu-miR-466n-5p,nucleus_positive,0.0183
Agrn,ENSMUST00000071248.12,mmu-miR-762,nucleus_positive,0.0481
Agrn,ENSMUST00000071248.12,mmu-miR-466f-3p,chromatin_positive,0.0225
Agrn,ENSMUST00000105574.9,mmu-miR-3473b,nucleus_positive,0.000611
Agrn,ENSMUST00000105574.9,mmu-miR-7648-3p,nucleus_positive,0.0279
Agrn,ENSMUST00000105574.9,mmu-miR-7648-3p,nucleus_positive,0.0403
Agrn,ENSMUST00000105574.9,mmu-miR-6980-5p,nucleoplasm_positive,0.0467
Agrn,ENSMUST00000105574.9,mmu-miR-7028-5p,nucleus_positive,0.0497
Agrn,ENSMUST00000105574.9,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Agrn,ENSMUST00000105574.9,mmu-miR-466n-5p,nucleus_positive,0.0183
