sequence_id,chromatin_prob,cytoplasm_prob,cytosol_prob,endoplasmic reticulum_prob,extracellular region_prob,membrane_prob,mitochondrion_prob,nucleolus_prob,nucleoplasm_prob,nucleus_prob,ribosome_prob,predicted_locations
ENSMUST00000022699.10,0.00403297,1.0,1.0,2.6808748e-11,1.0,0.00041656717,1.0,0.0002590431,0.5923105,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleoplasm;nucleus;ribosome
ENSMUST00000027989.13,0.9998311,0.9999962,1.0,1.872726e-16,1.0,1.0,0.99999833,0.9999999,0.99812096,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000023854.10,0.9999943,0.99999976,1.0,6.480298e-08,1.0,1.0,1.0,0.97636217,0.9994066,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000032503.12,0.0032246218,0.99844474,1.0,0.0010206064,1.0,1.0,1.0,0.9999641,0.9997687,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000025239.9,1.0,1.0,1.0,7.601961e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027151.12,2.0549438e-09,0.01805091,0.99999976,4.595452e-21,1.0,2.7456475e-05,0.28379408,3.9918778e-08,1.1994883e-10,1.0,0.99991727,cytosol;extracellular region;nucleus;ribosome
ENSMUST00000031731.14,7.763142e-11,3.6551526e-05,0.99977165,5.25616e-08,1.0,7.2033696e-10,0.99952555,1.04605755e-08,6.540781e-13,0.8880245,2.1058321e-08,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000031738.5,6.642095e-14,3.227345e-18,6.6835086e-11,1.9848587e-21,1.0,9.437412e-16,7.2551517e-16,6.4970723e-18,2.0055519e-22,8.7076915e-09,7.455258e-21,extracellular region
ENSMUST00000024987.6,0.99982303,1.0,1.0,1.3152038e-13,1.0,0.9984682,1.0,0.99999964,0.9999994,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000031034.12,1.0,1.0,1.0,4.589851e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000023226.13,0.8894968,1.0,1.0,1.9165299e-08,1.0,0.99823654,0.9996458,0.99999976,0.023848232,1.0,0.9927544,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000029014.16,0.9999999,1.0,1.0,6.54486e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028763.10,0.9991906,0.9999838,1.0,9.956469e-13,1.0,0.010453962,1.0,0.9999193,0.9841474,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029376.13,1.3159178e-11,2.5987804e-18,3.1453933e-11,1.9646737e-17,1.0,1.314556e-14,1.5089281e-12,4.1207286e-13,2.0671254e-21,1.1685623e-07,2.8852475e-18,extracellular region
ENSMUST00000030973.12,2.2901895e-18,1.72631e-15,0.000838684,6.8536443e-25,0.9999795,7.481841e-13,4.1979627e-18,1.4745172e-11,3.3751742e-13,3.7211237e-07,1.6586551e-17,extracellular region
ENSMUST00000031587.13,1.0,0.99997354,1.0,0.2435021,1.0,1.0,1.0,1.0,1.0,1.0,0.99999046,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000026897.14,0.043527108,0.9994578,1.0,1.0169639e-06,1.0,0.82227737,0.99988055,0.99999964,1.0,1.0,0.9960752,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000030251.13,6.7387834e-14,3.6926548e-10,0.06681143,1.0248192e-09,0.9999907,2.9577108e-11,0.99993277,1.2029024e-09,0.0032713541,0.8157209,1.2798049e-08,extracellular region;mitochondrion;nucleus
ENSMUST00000030184.12,0.99661654,0.999652,1.0,2.459864e-12,1.0,0.9999999,1.0,0.2883523,0.03486381,1.0,0.99971896,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000030356.10,1.0,1.0,1.0,3.3777584e-12,1.0,1.0,1.0,0.9946668,0.99994016,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000026551.15,0.9999989,0.95461816,1.0,2.2794651e-14,1.0,1.0,0.99807703,1.0,1.0,1.0,0.99999154,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028063.7,1.0,1.0,1.0,8.377168e-10,1.0,0.99999964,1.0,0.99999964,1.0,1.0,0.9999999,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000024639.12,8.6396854e-19,0.00019923954,1.0,9.8679796e-15,1.0,0.0018219557,1.0,0.00047844113,6.266298e-08,1.0,0.99988544,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000026439.14,1.0,1.0,1.0,2.9066053e-08,1.0,1.0,1.0,0.9999907,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028803.14,1.0795907e-05,0.064434566,1.0,8.2044907e-25,1.0,0.89761835,1.0,3.2960963e-06,9.575278e-06,1.0,0.9790779,cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000030665.7,1.0,1.0,1.0,8.440387e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000023601.14,0.9681377,1.0,1.0,3.3362398e-17,1.0,4.4681389e-07,1.0,0.9999999,6.323418e-10,1.0,0.99999964,chromatin;cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000030636.11,0.9999999,1.0,1.0,6.429763e-14,1.0,0.9999999,1.0,0.9999999,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029611.14,0.993234,1.0,1.0,1.2400406e-17,1.0,0.9999994,1.0,1.0,0.9824934,1.0,0.9999795,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029699.13,1.6894937e-05,1.0,1.0,1.0944177e-13,1.0,0.9997856,1.0,0.9999995,0.9301491,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000030417.10,0.0029867196,0.39518458,0.9999932,2.5133144e-11,0.9999999,0.7083866,0.8441926,0.8314875,0.9989563,0.9999994,0.99237365,cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000025052.14,4.789269e-11,0.008281653,1.0,2.3967075e-15,1.0,0.99989796,0.0046817735,3.9161976e-09,0.030784942,0.99991894,0.99313724,cytosol;extracellular region;membrane;nucleus;ribosome
ENSMUST00000027215.12,0.997598,1.0,1.0,2.2540112e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029567.9,0.045616947,0.9930697,1.0,4.2389803e-11,1.0,7.1079154e-10,1.0,0.10161815,2.5518516e-06,1.0,0.9999349,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000029972.4,2.893936e-09,2.6637164e-09,0.9878336,2.9866354e-21,1.0,4.2543074e-05,0.042867202,1.8277354e-06,6.2094976e-08,1.0,0.014000677,cytosol;extracellular region;nucleus
ENSMUST00000023487.5,0.99997306,1.0,1.0,1.2328468e-11,1.0,1.0,0.9999995,1.0,1.0,1.0,0.99999976,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000026917.10,2.9260204e-14,0.0017792349,3.7835133e-07,5.9567275e-11,0.99999917,0.33456215,4.8808884e-11,3.7259813e-08,6.351443e-07,0.00023207399,3.2978075e-08,extracellular region
ENSMUST00000030868.11,1.0,1.0,1.0,4.051176e-20,1.0,0.9999999,1.0,0.99998605,0.99999905,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028972.9,0.0040244176,1.0,1.0,8.192114e-08,1.0,1.0,0.99978286,0.9999976,0.9999974,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000032918.4,1.0,0.0020737317,1.0,2.7872515e-13,1.0,1.0,0.0002371715,1.0,0.99994683,1.0,0.9070211,chromatin;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000031555.3,0.9989629,1.0,1.0,3.129968e-13,1.0,1.0,1.0,1.0,0.9999535,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027878.14,6.5544846e-08,0.020928187,0.9999435,2.4451944e-12,1.0,1.0007286e-08,1.0,0.99160224,5.8443193e-06,0.9999993,0.9999857,cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000028177.11,1.0,1.0,1.0,1.2525287e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029784.10,8.622164e-09,0.9981566,1.0,1.7611631e-09,1.0,0.7710662,0.9999813,0.00042486735,8.032009e-08,0.9999999,0.9995802,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000031224.15,1.0,0.9999993,1.0,1.7889493e-05,1.0,1.0,1.0,1.0,0.99888366,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027380.12,3.001553e-09,0.000115070456,1.0,7.411644e-10,1.0,3.1918848e-06,0.99757725,0.55969125,3.728297e-09,1.0,1.0333821e-07,cytosol;extracellular region;mitochondrion;nucleolus;nucleus
ENSMUST00000031483.15,0.9999999,1.0,1.0,0.88209146,1.0,1.0,1.0,0.99998856,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;endoplasmic reticulum;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027863.13,0.9669881,1.0,1.0,0.99744093,1.0,1.0,1.0,0.99999845,0.9999764,1.0,1.0,chromatin;cytoplasm;cytosol;endoplasmic reticulum;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029076.6,1.8458511e-10,4.7818656e-15,2.7238998e-06,2.8632299e-19,1.0,4.49639e-19,1.964781e-07,5.8028326e-12,8.017063e-25,0.0065329075,4.870008e-15,extracellular region
ENSMUST00000026144.5,3.058532e-07,1.2894024e-08,1.0,3.9201475e-18,1.0,0.9280106,1.7213242e-09,0.99659616,0.99999833,1.0,0.0018819763,cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus
ENSMUST00000027933.11,1.0,1.0,1.0,3.8675755e-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000025181.18,0.23987755,0.9995802,1.0,2.4024376e-07,1.0,1.0,0.99756646,0.84012836,9.470693e-10,1.0,0.9999999,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000023225.8,0.947422,0.9961545,1.0,0.0024453748,1.0,1.0,0.9999993,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000030185.5,5.888938e-10,0.0011731024,0.99999976,1.8609139e-10,1.0,1.08295e-08,0.9984542,1.457975e-05,3.8097443e-16,1.0,0.008938693,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000026360.9,0.08443405,0.9930347,1.0,1.3084569e-15,1.0,5.82859e-08,0.9999999,0.9999819,0.8516921,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000026487.6,1.0,1.0,1.0,2.7477437e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000031668.10,0.043905657,0.99999905,1.0,1.0132048e-12,1.0,0.00020922035,1.0,1.0,6.305659e-08,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000028049.13,9.864366e-05,0.8859625,1.0,5.907362e-15,1.0,1.0,0.41178718,0.99998915,0.8644993,1.0,0.9999969,cytoplasm;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000026469.9,0.91212577,1.0,1.0,5.1816173e-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000025254.9,1.852186e-09,3.9944846e-11,1.0,1.733332e-14,0.9999999,5.627644e-09,0.0005797336,0.00028474454,0.22846426,1.0,0.00012977651,cytosol;extracellular region;nucleus
ENSMUST00000028106.11,0.9999999,0.99957997,1.0,1.9906788e-13,1.0,0.8803231,1.0,0.9993124,0.9999995,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029445.13,1.0,1.0,1.0,1.345553e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027512.13,0.9973738,1.0,1.0,8.018968e-23,1.0,1.0,0.99999905,1.0,0.9999722,1.0,0.99999976,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000023235.13,2.6193022e-11,1.9822379e-16,1.0,3.0435043e-24,1.0,4.5584432e-11,2.2961007e-20,1.6850171e-12,3.2344357e-23,0.99999976,4.4116075e-27,cytosol;extracellular region;nucleus
ENSMUST00000032779.12,2.4725716e-10,4.1409782e-09,0.26331523,8.3504735e-15,0.99999964,5.792444e-10,0.0002556759,0.0056886952,0.004762011,0.9585837,0.000637735,extracellular region;nucleus
ENSMUST00000029948.15,0.9999999,0.99991035,1.0,2.3232123e-11,1.0,1.0,1.0,0.99979764,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000025377.14,0.99999905,0.9999999,1.0,8.5003316e-17,1.0,0.9999424,0.77987653,0.97847193,0.0123936795,1.0,0.99998796,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000028892.11,4.8311495e-08,0.6275384,1.0,1.6832458e-10,1.0,0.00028084026,0.99987507,9.024429e-06,0.0007831268,1.0,5.1425636e-06,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000031331.13,0.9999871,1.0,1.0,5.1667853e-10,1.0,1.0,1.0,0.99999297,0.9999981,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028389.4,0.9999969,1.0,1.0,1.634563e-14,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000030191.15,3.911891e-08,2.1933129e-05,1.0,4.6031435e-18,1.0,2.5480737e-10,1.0,0.9978046,1.2337888e-09,1.0,0.9519144,cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000029941.16,0.9999999,1.0,1.0,0.9976966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;endoplasmic reticulum;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000031534.9,3.065289e-07,0.99999464,1.0,7.177779e-21,1.0,4.712432e-07,1.0,0.9706039,9.435418e-06,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000025925.11,2.8736367e-05,5.7295183e-05,0.987502,1.9035881e-17,1.0,2.3436613e-09,0.34423319,0.0061813057,0.07232953,0.9999709,0.00032613063,cytosol;extracellular region;nucleus
ENSMUST00000030372.6,0.00012655443,1.0,1.0,3.7120237e-05,1.0,0.9000413,1.0,0.08196017,0.041117087,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000025663.8,1.0,1.0,1.0,0.00035915716,1.0,0.99998355,1.0,0.9913277,0.9995726,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029968.14,0.99911064,1.0,1.0,3.7781083e-05,1.0,0.99999905,0.025567038,1.0,0.99994206,1.0,0.99999475,chromatin;cytoplasm;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000032093.12,1.0,1.0,1.0,5.771837e-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028522.10,0.99963176,0.4578017,1.0,0.9848107,1.0,2.3986126e-09,1.0,0.006731132,1.33602835e-08,1.0,0.0007419219,chromatin;cytosol;endoplasmic reticulum;extracellular region;mitochondrion;nucleus
ENSMUST00000032559.17,4.6565393e-08,1.0,1.0,2.6173185e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028052.12,0.999185,0.017205656,1.0,1.9070906e-14,1.0,0.99182147,0.9960603,0.8770801,0.9999999,1.0,0.5923526,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028170.15,0.9999869,1.0,1.0,0.00012226783,1.0,1.0,1.0,0.9999999,0.9999975,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000031412.12,0.9997023,0.99999976,1.0,3.9996353e-16,1.0,0.9971986,0.99999654,0.9999492,0.022112876,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000028062.8,0.12104649,1.0,1.0,0.78328764,1.0,0.9618525,1.0,0.99989057,0.99683553,1.0,1.0,cytoplasm;cytosol;endoplasmic reticulum;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000032732.15,0.9981548,1.0,1.0,5.4604374e-05,1.0,0.9999125,1.0,0.9999999,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000031637.8,1.3443236e-07,1.2669724e-10,0.61866504,3.1276832e-16,1.0,1.1697153e-09,1.0,1.1274833e-05,2.190868e-15,0.99944717,0.99847776,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000023779.8,4.6428654e-06,1.0,1.0,5.5245483e-08,1.0,0.9999962,0.999605,0.9998485,0.99924755,1.0,0.99837327,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000025081.13,0.58121425,1.0,1.0,8.552848e-20,1.0,0.9999939,1.0,0.9705312,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000026737.12,1.0,1.0,1.0,0.049969807,1.0,1.0,0.99999166,1.0,1.0,1.0,0.99999964,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000026094.6,0.99999785,1.0,1.0,1.6673924e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027839.14,8.213449e-32,4.801407e-37,2.497855e-29,4.588575e-33,1.0,5.751418e-31,4.0744554e-27,0.0,0.0,1.2276466e-34,0.0,extracellular region
ENSMUST00000028608.13,3.1395363e-08,0.27398878,0.9999931,5.4505393e-12,1.0,0.00025458858,0.9999999,0.998355,1.16102815e-10,1.0,0.99906045,cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000027634.13,0.4396442,0.99963176,0.99942076,4.5201017e-13,1.0,0.0021550972,0.9995784,0.99998975,0.001009372,1.0,0.99999857,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000032174.12,0.79360783,0.49040076,1.0,1.9520373e-06,1.0,0.9634425,0.9986595,0.004600687,8.351364e-05,1.0,0.99791056,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000030691.17,0.99963665,1.0,1.0,7.743387e-14,1.0,0.99999356,1.0,1.0,0.9998349,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000025003.11,1.0,1.0,1.0,0.00017123339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028239.8,0.9999999,1.0,1.0,1.3401577e-08,1.0,0.9998708,1.0,0.9992225,0.35105875,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000026416.15,0.9991646,0.9999865,1.0,0.022389483,1.0,1.0,0.99999964,1.0,0.9976665,1.0,0.9999999,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000031276.15,0.99995875,1.0,1.0,3.8993647e-05,1.0,1.0,0.9999993,1.0,0.9999474,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028469.14,1.0,1.0,1.0,1.3015207e-10,1.0,0.9999999,0.9999999,1.0,0.9999999,1.0,0.9999999,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000023341.15,3.999007e-25,4.339371e-19,2.7036222e-08,7.468728e-27,1.0,4.2433634e-19,0.047773216,5.069911e-19,2.7816026e-19,7.154286e-09,7.565124e-10,extracellular region
ENSMUST00000024159.8,2.1442678e-05,1.0,1.0,1.598394e-12,1.0,0.81283695,1.0,0.6848234,0.30676135,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000026585.14,1.0,1.0,1.0,0.08720255,1.0,1.0,0.99998975,1.0,0.999944,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027521.15,0.99999654,1.0,1.0,3.432063e-08,1.0,0.99994385,1.0,1.0,0.9999999,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000027687.8,1.0,1.0,1.0,1.755922e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000029002.9,3.758214e-08,3.065993e-10,1.0,6.5973377e-21,1.0,2.2760288e-10,0.35556576,5.4788302e-11,1.911251e-16,1.0,0.9999714,cytosol;extracellular region;nucleus;ribosome
ENSMUST00000026318.15,1.0,1.0,1.0,2.50736e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000028426.9,1.0,1.0,1.0,5.4635788e-05,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000030518.16,0.6024749,0.99270177,1.0,6.646789e-09,1.0,0.037628107,0.99998486,0.3262808,4.067207e-06,1.0,0.78053033,chromatin;cytoplasm;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000023616.11,4.785201e-09,0.18414882,1.0,2.692433e-05,1.0,0.11231737,1.0,0.9954867,0.0077160834,1.0,1.0,cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
